,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
332,0.0,0.01602245,0.0,0.010861343,0.0,0.26954767,0.013325397,0.18616574,0.25242028,0.06688006,0.0,0.0,0.0,0.0,0.081125796,0.05427639,0.25608775,0.071470946,0.008893392,0.22090222,0.19054107,0.17082083,0.0,0.0,0.120334476,0.08696504,0.16749884,0.028868616,0.0,0.09903382,0.0,0.012091889,0.05899738,0.0,0.0,0.15575145,0.16286922,0.0,0.0,0.0,0.0,0.0,0.0,0.057805933,0.04773721,0.2912006,0.0,0.17998634,0.15534589,0.0,0.0,0.09427501,0.0,0.0,0.12157452,0.19441383,0.17603384,0.22167957,0.0,0.21346456,0.0,0.27059716,0.16187319,0.0,0.06312331,0.19026956,0.16683845,0.25794813,0.0,0.09667204,0.0,0.23629087,0.0,0.0,0.0,0.0,0.0,0.02597541,0.0,0.19793704,0.0,0.011231868,0.053976428,0.11199475,0.0,0.27193907,0.018354354,0.092215925,0.17392023,0.19511259,0.29953772,0.0,0.0,0.07997976,0.14438784,0.0,0.09987958,0.119067796,0.0,0.05853283,0.13245778,0.0,0.0,0.262405,0.19485773,0.06462197,0.0,0.20358036,0.0,0.13725582,0.0,0.005023692,0.06242419,0.27755132,0.26567706,0.0,0.1926731,0.0,0.0,0.15725335,0.0012060434,0.0,0.2674688,0.0,0.0045974287,0.17699912,0.045557305,0.0,0.16580302,0.002015803,0.019452084,0.08389203,0.10879225,0.20142135,0.22013827,0.22097641,0.09225043,0.03990441,0.0,0.1647006,0.025839124,0.14881292,0.20533009,0.19893704,0.0,0.057232734,0.00335416,0.0,0.0,0.0,0.2069515,0.2737941,0.13183567,0.19397761,0.0,0.0,0.0,0.14546488,0.2881837,0.0,0.023625074,0.068195574,0.24799104,0.0,0.062495094,0.0,0.0,0.23012249,0.0,0.0,0.21034802,0.0,0.1632969,0.0,0.0,0.32219443,0.002086349,0.0,0.23509616,0.0,0.16430905,0.0,0.140669,0.0,0.0,0.0,0.0,0.14721845,0.062716566,0.201697,0.2547589,0.22435927,0.0,0.0,0.07362623,0.2616918,0.0,0.17596216,0.22216845,0.0,0.06975028,0.25089458,0.0,0.0,0.0,0.0,0.0,0.0,0.11733249,0.0,0.15524742,0.0,0.14131081,0.18086334,0.02419928,0.295258,0.0,0.0,0.09378746,0.13904619,0.0,0.21257962,0.20267285,0.0,0.0,0.1864657,0.16656479,0.086908765,0.10506873,0.0,0.3176582,0.0,0.20909642,0.0,0.0,0.0,0.048772432,0.0,0.0,0.014691057,0.0,0.2302418,0.0,0.17509218,0.16789553,0.0,0.0,0.18467708,0.19330163,0.0,0.11850469,0.0,0.2256696,0.0,0.17652884,0.19580613
333,0.04606003,0.021870058,0.12749183,0.0,0.059693303,0.0,0.11161411,0.0,0.0,0.0,0.0,0.09750399,0.0,0.022211475,0.08749764,0.00894591,0.0,0.062500246,0.0029049255,0.0,0.0,0.0,0.09981623,0.07901442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114075765,0.0053663217,0.118607946,0.08554527,0.017581444,0.0,0.0,0.0,0.13297741,0.0,0.052549988,0.0,0.0,0.011559955,0.110775225,0.0,0.05355594,0.0,0.0,0.014179834,0.08582619,0.0,0.0,0.0,0.0,0.0,0.080022186,0.0,0.0,0.0,0.06267781,0.027520975,0.0,0.0,0.0,0.08685959,0.1356696,0.0,0.06472647,0.0,0.020479074,0.0,0.0033300929,0.08755554,0.0,0.018072791,0.0,0.0,0.03406754,0.0,0.0,0.0,0.0,0.13796823,0.0452477,0.05903352,0.0,0.093270846,0.0,0.0,0.11981947,0.0,0.0,0.10312483,0.0,0.0,0.0,0.0,0.12423619,0.012039483,0.050061975,0.0,0.0,0.0,0.0,0.0,0.0,0.09906043,0.0,0.13198583,0.029886605,0.0,0.0,0.08667679,0.0,0.08265425,0.0,0.07084766,0.06936763,0.0018553855,0.0,0.07825984,0.0,0.0,0.057931725,0.0,0.003384307,0.0,0.0,0.0,0.13209361,0.0005518533,0.09948819,0.0,0.10368189,0.0,0.10589887,0.0,0.0,0.0,0.02786482,0.07800839,0.0,0.0027640257,0.007486459,0.0,0.09699117,0.08806896,0.09310666,0.0,0.0,0.1116873,0.033161037,0.0,0.0,0.08876863,0.0,0.11906339,0.0,0.0,0.12440826,0.113984734,0.0,0.0,0.030939633,0.0,0.12801942,0.0,0.0,0.007206663,0.0,0.07813442,0.0,0.068590224,0.0,0.119154006,0.0,0.0,0.0,0.0,0.0,0.0,0.048035648,0.0,0.078762956,0.11611548,0.012528886,0.0,0.0076259677,0.0,0.013459859,0.10388433,0.059782207,0.0,0.09919301,0.0,0.0,0.06264329,0.0,0.0,0.037714135,0.027317703,0.0042695845,0.04584645,0.0902576,0.018005298,0.08238216,0.0,0.11997478,0.07732699,0.0029655527,0.0,0.06875406,0.0,0.0,0.06377138,0.08634955,0.0,0.0036530541,0.0,0.0,0.0,0.0,0.0,0.0,0.093544945,0.0,0.11281887,0.0,0.0,0.026148785,0.087308384,0.08349073,0.0,0.042880636,0.0,0.0,0.103368305,0.04730989,0.0,0.0,0.022514878,0.0,0.12502663,0.0,0.0,0.0,0.0
334,0.0584343,0.0042285696,0.15397821,0.0,0.06244619,0.0,0.10810796,0.0,0.0,0.0,0.0,0.120720506,0.0,0.036734145,0.091057435,0.001349898,0.0,0.054882966,0.014267237,0.0,0.0,0.0,0.09953751,0.096350156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13837269,0.0,0.13695796,0.108391464,0.0076399036,0.0,0.0,0.0,0.16048817,0.0,0.042955093,0.0,0.0,0.0,0.14061554,2.9812101e-05,0.05869749,0.0,0.0,0.0,0.10614855,0.0,0.0,0.0,0.0,0.0,0.07195698,0.0,0.0,0.0,0.079288244,0.015773945,0.0,0.0,0.0,0.09919381,0.15873525,0.0,0.06021221,0.0,0.0306079,0.0,0.017378423,0.081709504,0.0,0.0,0.0,0.0,0.0189871,0.0,0.0,0.0,0.0,0.13729371,0.044988617,0.048395768,0.0,0.10720344,0.0,0.0,0.13322645,0.0,0.0,0.11771339,0.0,0.0,0.0,0.0,0.14482151,0.0003174469,0.06836166,0.0,0.0,0.0,0.0,0.0,0.0,0.10852379,0.0,0.14149198,0.044613864,0.0,0.0,0.07853357,0.0,0.08717642,0.0,0.08927785,0.061175287,0.012537675,0.0,0.0769382,0.0,0.0,0.045665283,0.0,0.0,0.0,0.0,0.0,0.13296555,0.0,0.102987215,0.0,0.08609258,0.0,0.12989737,0.0,0.0,0.0,0.036970712,0.09443756,0.0,0.0,0.00337087,0.0,0.10202046,0.104753345,0.11593515,0.0,0.0,0.13210064,0.04546029,0.0,0.0,0.08509717,0.0,0.11845046,0.0,0.0,0.1500302,0.13586274,0.0,0.0,0.019929947,0.0,0.13091414,0.0,0.0,0.022819458,0.0,0.07387683,0.00902728,0.08325823,0.0,0.117724136,0.0,0.0,0.0,0.0,0.0,0.0,0.030227963,0.0,0.097746976,0.11962631,0.0,0.0,0.0013931806,0.0,0.0,0.09458042,0.07841499,0.0,0.11746385,0.0,0.0073790774,0.06373674,0.0,0.0,0.022927102,0.014033026,0.0074047684,0.057089612,0.07840376,0.011281319,0.086206,0.0,0.14651816,0.07987352,0.017334849,0.0,0.08859242,0.0,0.0,0.07398504,0.10362543,0.0,0.0,0.008450154,0.0,0.0,0.0,0.0,0.0,0.113168225,0.0,0.11126831,0.0,0.0,0.029694933,0.07516314,0.07134605,0.0,0.022983003,0.0,0.0,0.09428753,0.056375697,0.0,0.0,0.030483382,0.0,0.14785999,0.0,0.0,0.0,0.0
335,0.0,0.10990274,0.0,0.0,0.017485023,0.16217282,0.113672055,0.0,0.014062126,0.0,0.0,0.0,0.0,0.0,0.062405452,0.08741039,0.0,0.11256853,0.0,0.0,0.0,0.02402053,0.05988397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061811022,0.0,0.0,0.0,0.16597065,0.0,0.0,0.0,0.054067336,0.0,0.0,0.05361596,0.0024569314,0.0,0.029372094,0.0,0.08259155,0.1265069,0.0,0.0,0.14323793,0.0,0.0,0.03595199,0.0,0.058636785,0.15826842,0.0,0.0,0.0,0.0878035,0.0,0.0,0.12778838,0.0,0.011702618,0.11120995,0.0,0.13278073,0.0,0.12645388,0.0,0.0,1.1399388e-06,0.0075006234,0.036042858,0.031027537,0.0,0.0,0.0,0.12224297,0.0,0.14811882,0.0,0.0,0.11485583,0.09928985,0.003412499,0.0,0.0724496,0.11411629,0.0041422118,0.13123327,0.0,0.0,0.0,0.15419102,0.0055920463,0.03733399,0.11403404,0.000730671,0.0,0.0,0.08144593,0.0,0.0,0.13481596,0.0,0.0,0.005764788,0.080467984,0.0,0.0,0.09334981,0.0,0.0,0.0,0.0,0.0,0.0914393,0.117439225,0.0,0.033287704,0.0,0.0064582154,0.11840217,0.0,0.0,0.06140422,0.0036455244,0.014124527,0.1254228,0.061962727,0.15914017,0.0,0.0,0.0,0.106150836,0.12541777,0.078711696,0.0,0.2004229,0.0,0.0,0.10244299,0.0,0.028141398,0.0,0.0,0.1323868,0.11242926,0.07527525,0.0,0.0018148031,0.0,0.0,0.0,0.10534722,0.0,0.0,0.0,0.0,0.09097256,0.004327248,0.09708676,0.0,0.0057213176,0.0,0.0,0.14732298,0.0,0.1207075,0.0,0.06934229,0.115805015,0.0,0.0,0.0,0.102031454,0.0,0.0,0.09067141,0.09506354,0.0,0.0,0.0,0.100116596,0.0,0.043783434,0.17200825,0.07352636,0.0,0.030377308,0.13003463,0.0,0.0037480146,0.16920096,0.14869958,0.15912688,0.0,0.11144399,0.0,0.0,0.0,0.028939277,0.0,0.0,0.1589879,0.0963783,0.024205532,0.0,0.18221228,0.11275519,0.01790299,0.0,0.0,0.043045297,0.0,0.060562357,0.0,0.0,0.17454644,0.0,0.0,0.0,0.07060348,0.0,0.10344207,0.0,0.15304169,0.0,0.09197142,0.0,0.0,0.08224172,0.09384259,0.0,0.0006841356,0.13935071,0.122958094,0.0590232,0.10850508,0.0,0.12080337,0.08981,0.0,0.0,0.0,0.0,0.10038673,0.0,0.108116165,0.0,0.0,0.08215709
336,0.0,0.0,0.0,0.0042825285,0.0,0.23173541,0.0076748617,0.1904301,0.23001856,0.07046193,0.0,0.0,0.0,0.0,0.06748094,0.045099262,0.2471293,0.053613808,0.021063756,0.22481833,0.19546682,0.15329975,0.0,0.0,0.123759,0.07104029,0.17318049,0.028096583,0.0,0.10197128,0.0,0.01174954,0.07163369,0.0,0.0,0.13192886,0.15508008,0.0,0.0,0.0,0.0,0.0,0.0,0.04600991,0.06313838,0.2564904,0.0,0.1600531,0.13196965,0.0,0.0,0.06876034,0.0,0.0020511183,0.10624621,0.19482464,0.15989634,0.18961915,0.0,0.19914228,0.0,0.24354622,0.16237392,0.0,0.03825239,0.17680931,0.14788917,0.22383404,0.0,0.081977524,0.0,0.21654916,0.0,0.0,0.0,0.0,0.0,0.016969902,0.0,0.1838467,0.0,0.005677443,0.044530913,0.08456996,0.023353947,0.26505235,0.010982553,0.082175836,0.15839246,0.19053808,0.2791611,0.0,0.0,0.077194855,0.12990074,0.0,0.10864481,0.09242273,0.0,0.051005296,0.114675164,0.0,0.0,0.25700608,0.17689714,0.050251514,0.0,0.16572852,0.0,0.12614028,0.0,0.0,0.060052548,0.26483014,0.23809876,0.0,0.17808045,0.0,0.0,0.14248008,0.0,0.0,0.25512454,0.0,0.0021739,0.18933578,0.034238413,0.0,0.16580668,0.0,0.025558114,0.08164126,0.09447043,0.17059427,0.18903363,0.18949315,0.08430013,0.03297633,0.0,0.14954193,0.017183185,0.1517644,0.17540531,0.20389025,0.0,0.041982632,0.0,0.0,0.0,0.020744443,0.17290275,0.23738393,0.110096164,0.18187228,0.0,0.0,0.0,0.14252084,0.2548898,0.0,0.034767978,0.06037414,0.23396198,0.0,0.0674941,0.0,0.0,0.21266869,0.0,0.0,0.1769846,0.0,0.14463407,0.0,0.0,0.2852334,0.0,0.0,0.23406242,0.0,0.15536149,0.0,0.11697565,0.0,0.0,0.0,0.0,0.13060169,0.08096776,0.18559732,0.22318073,0.20203023,0.0,0.0,0.052918933,0.24975096,0.0,0.15313384,0.20729727,0.0,0.08949827,0.21521805,0.0,0.0,0.0,0.0,0.0,0.0,0.08882527,0.0,0.14511822,0.0,0.11573233,0.15864764,0.023953147,0.28320995,0.0,0.0,0.10785262,0.1275351,0.0,0.2061301,0.17407846,0.005062743,0.0,0.17927037,0.15917732,0.07881103,0.0978715,0.0,0.29020682,0.0,0.18948543,0.0,0.0,0.0,0.029911492,0.0,0.0,0.00047250465,0.0,0.2152183,0.0,0.16400859,0.13801292,0.0,0.0,0.1903212,0.17863217,0.0,0.10108618,0.0,0.19167969,0.0,0.18545206,0.17264743
337,0.16598588,0.0,0.6214709,0.0,0.0,0.0,0.0,0.34707528,0.05236187,0.4348568,0.4467356,0.07199943,0.0,0.43613425,0.0,0.0,0.07495849,0.0,0.39889663,0.37749884,0.4812126,0.0,0.0,0.0,0.44105536,0.0,0.31318605,0.0,0.30303052,0.4332173,0.0,0.0,0.63888294,0.0,0.0,0.0,0.20762372,0.0,0.49522015,0.0,0.31768847,0.55851984,0.0,0.0,0.35480684,0.008463163,0.38440037,0.0,0.0,0.0,0.6023471,0.0,0.5871445,0.23715569,0.0,0.3570695,0.0,0.0,0.41866052,0.30148464,0.0,0.0,0.5819486,0.0,0.0,0.4533658,0.0,0.0,0.49828184,0.0,0.015447416,0.0,0.0,0.06749961,0.5448283,0.0,0.0,0.0,0.32823324,0.0,0.4861175,0.0,0.0,0.0,0.57606065,0.4254505,0.0,0.0,0.0,0.37880692,0.0,0.0,0.0,0.0,0.0,0.3496029,0.32081598,0.0,0.2865397,0.0,0.0,0.37442046,0.2813097,0.54117614,0.0,0.0,0.4789849,0.0,0.4342466,0.0,0.0,0.0,0.16972078,0.40259755,0.0,0.0,0.13243333,0.02736127,0.44734663,0.0,0.0,0.0,0.22797917,0.0,0.0,0.5438291,0.0,0.3023462,0.52864784,0.0,0.0,0.12170094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17072868,0.0,0.47184324,0.5418141,0.0,0.0,0.0,0.25926852,0.44333717,0.0,0.0,0.0,0.025556922,0.03942666,0.5493527,0.49635524,0.43660787,0.0,0.43715248,0.17127621,0.0,0.46803948,0.0,0.29229966,0.0,0.0,0.033389322,0.536509,0.5336258,0.0,0.0,0.0,0.0,0.0,0.0,0.02896134,0.39809072,0.51804996,0.0,0.37442514,0.30468673,0.0,0.0,0.0,0.020926613,0.38211277,0.0,0.59312195,0.0,0.0,0.0,0.42121476,0.0,0.0,0.45156547,0.0,0.0,0.0,0.0,0.6436242,0.0,0.59544253,0.0,0.0,0.0,0.0,0.3340579,0.0,0.0,0.13859116,0.18677457,0.0,0.0,0.027256526,0.33679107,0.6388892,0.0,0.3127526,0.0,0.39514256,0.3162425,0.0,0.44457,0.48507178,0.260944,0.17559674,0.15688865,0.0,0.0,0.0,0.3229189,0.0,0.57250386,0.34050965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20287628,0.0,0.0,0.22926357,0.4387327,0.0,0.065640606,0.0,0.08484268,0.0,0.17201687,0.45945087,0.0
338,0.0,0.10544861,0.0,0.0,0.018293828,0.1520325,0.110254765,0.0,0.010649329,0.0,0.0,0.0,0.0,0.0,0.058640666,0.08329232,0.0,0.1079804,0.0,0.0,0.0,0.021716062,0.06004779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05902467,0.0,0.0,0.0,0.15578584,0.0,0.0,0.0,0.054280337,0.0,0.0,0.053045943,0.0028319722,0.0,0.02443315,0.0,0.0779928,0.119665585,0.0,0.0,0.13309814,0.0,0.0,0.03454782,0.0,0.053754862,0.14705737,0.0,0.0,0.0,0.08231042,0.0,0.0,0.121963955,0.0,0.01001728,0.10263437,0.0,0.12242985,0.0,0.11874213,0.0,0.0,0.0044240095,0.0073563727,0.0374601,0.029239096,0.0,0.0,0.0,0.11833908,0.0,0.13866496,0.0,0.0,0.109793365,0.09499989,0.0030993782,0.0,0.0672105,0.11336675,0.0051683467,0.126259,0.0,0.0,0.0,0.14426656,0.0073509533,0.037608914,0.10806596,0.004157845,0.0,0.0,0.077018626,0.0,0.0,0.12695304,0.0,0.0,0.0047979522,0.07400175,0.0,0.0,0.08640627,0.0,0.0,0.0,0.0,0.0,0.08577798,0.11292212,0.0,0.035865534,0.0,0.006950151,0.11299959,0.0,0.0,0.061963238,0.0034821983,0.0128796445,0.12059917,0.058568645,0.14850873,0.0,0.0,0.0,0.10581241,0.1183382,0.07817656,0.0,0.19124359,0.0,0.0,0.09712241,0.0,0.024984848,0.0,0.0,0.12339528,0.104822904,0.07036996,0.0,0.00712746,0.0,0.0,0.0,0.097466156,0.0,0.0,0.0,0.0,0.087674804,9.5485244e-05,0.09484806,0.0,0.0031674737,0.0,0.0,0.13680804,0.0,0.116731174,0.0,0.069209084,0.110499874,0.0,0.0,0.0,0.09982799,0.0,0.0,0.08398556,0.0928452,0.0,0.0,0.0,0.09427118,0.0,0.039570723,0.1625897,0.06922089,0.0,0.033745553,0.1225133,0.0,0.0039341263,0.1604325,0.14114316,0.15180843,0.0,0.105703406,0.0,0.0,0.0,0.028843531,0.0,0.0,0.14925091,0.09257098,0.022322372,0.0,0.17267528,0.10550703,0.017120276,0.0,0.0,0.04466253,0.0,0.055338625,0.0,0.0,0.164462,0.0,0.0,0.0,0.065364115,0.0,0.09809674,0.0,0.14503339,0.0,0.087010756,0.0,0.0,0.0809723,0.08647088,0.0,0.002688746,0.13552016,0.11914104,0.055621333,0.104515284,0.0,0.114696905,0.087234825,0.0,0.0,0.0,0.0,0.09357484,0.0,0.101482034,0.0,0.0,0.07772975
339,0.0,0.015446005,0.0,0.022053601,0.0,0.3060505,0.00617183,0.21407704,0.29379952,0.075590536,0.0,0.0,0.0,0.0,0.093600124,0.055276565,0.2944835,0.08299785,0.007826158,0.2506815,0.2116265,0.19668539,0.0,0.0,0.12960044,0.1035433,0.18491936,0.03429792,0.0,0.11149897,0.0,0.0096664075,0.06451581,0.0,0.0,0.1717842,0.1943309,0.0,0.0,0.0,0.0,0.0,0.0,0.073463514,0.04530164,0.33515206,0.0,0.20338231,0.17220101,0.0,0.0,0.10232252,0.0,0.0,0.13943055,0.22377065,0.20574471,0.2526129,0.0,0.2410823,0.0,0.30366474,0.18131484,0.0,0.07064566,0.21872339,0.20003106,0.29560682,0.0,0.09914879,0.0,0.26268223,0.0,0.0,0.0,0.0010942137,0.0,0.026584305,0.0,0.22907734,0.0,0.0075180866,0.067252025,0.12321954,0.0,0.30864674,0.014654089,0.10525374,0.19550896,0.2271092,0.3444416,0.0,0.0,0.08025167,0.16581672,0.0,0.11541283,0.13267979,0.0,0.06441304,0.14833969,0.0,0.0,0.30075464,0.223955,0.07535028,0.0,0.23390639,0.0,0.1576693,0.0,0.0030057374,0.06827656,0.31296083,0.305096,0.0,0.22402874,0.0,0.0,0.18386325,0.0014340257,0.0,0.3049406,0.0,0.0066824406,0.19704513,0.04650189,0.0,0.19215353,0.0,0.020484958,0.09411314,0.11877875,0.2276758,0.24945675,0.2575512,0.105502345,0.04452247,0.0,0.18153423,0.021592662,0.16983633,0.2282832,0.22321323,0.0,0.05800877,0.011501478,0.007763125,0.0,0.0,0.23059618,0.31349128,0.14905453,0.21617155,0.0,0.0,0.0,0.17165078,0.3304091,0.0,0.029139416,0.08361524,0.28579688,0.0,0.06541038,0.0,0.0,0.26258633,0.0,0.0,0.24176987,0.0,0.1847321,0.0,0.0,0.36645538,0.0038148554,0.0,0.27214232,0.0,0.19202858,0.0,0.16110739,0.0,0.0,0.0,0.0,0.1621709,0.069047816,0.23010732,0.28449747,0.2538315,0.0,0.0,0.073858395,0.29874438,0.0,0.19417144,0.24870312,0.0,0.07771172,0.2958949,0.0,0.0,0.0,0.0,0.0,0.0,0.12784381,0.0,0.1780139,0.0,0.15889885,0.20181924,0.027981624,0.3402573,0.0,0.0,0.10394187,0.15247346,0.0,0.24528612,0.22131123,0.000116860494,0.0,0.22072676,0.18400815,0.09845233,0.11630106,0.0,0.36063066,0.0,0.23444745,0.0,0.0,0.0,0.058839433,0.0,0.0,0.013098612,0.0,0.2650312,0.0,0.20289089,0.19570798,0.0,0.0,0.21127838,0.22355132,0.0,0.1322675,0.0,0.25662452,0.0,0.19158351,0.22389273
340,0.0,0.12351285,0.0,0.0,0.019985035,0.16855612,0.12333136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062147826,0.08991786,0.0,0.12552342,0.0,0.0,0.0,0.012986813,0.075126305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07120887,0.0,0.0,0.0,0.17926462,0.0,0.0,0.0,0.058933947,0.0,0.0,0.057388898,0.0013506431,0.0,0.017695634,0.0,0.0829235,0.13104203,0.0,0.0,0.15700547,0.0,0.0,0.0296374,0.0,0.05549341,0.16481353,0.0,0.0,0.0,0.08028075,0.0,0.0,0.13810399,0.0,0.0,0.11083557,0.0,0.14136197,0.0,0.12768856,0.0,0.0,0.0,0.015547347,0.04336611,0.02627118,0.0,0.0,0.0,0.1365208,0.0,0.1595681,0.0,0.0,0.12895812,0.10634765,0.0,0.0,0.060992766,0.12653108,0.006908374,0.14863166,0.0,0.0,0.0,0.16305263,0.017402984,0.03588763,0.122428656,0.006434122,0.0,0.0,0.080333084,0.0,0.0,0.13550578,0.0,0.0,0.013038196,0.08791424,0.0,0.0,0.09174615,0.0,0.0,0.0030616429,0.0,0.0,0.10525551,0.13094828,0.0,0.0413467,0.0,0.0,0.12638591,0.0,0.0,0.06952311,0.0021345075,0.008270771,0.13922074,0.04951581,0.16194968,0.0,0.0,0.0,0.12062207,0.13087362,0.08039896,0.0,0.21636562,0.0,0.0,0.108630605,0.0,0.033317894,0.0,0.0,0.13664058,0.108553916,0.07056773,0.0,0.015034005,0.0,0.0,0.0,0.09977624,0.0,0.0,0.0,0.0,0.100876555,0.0,0.110382095,0.0,0.0,0.0,0.0,0.15031111,0.0,0.12641715,0.0,0.07477696,0.107716165,0.0,0.0,0.0,0.10976182,0.0,0.0,0.092646524,0.11094424,0.0,0.0,0.0,0.10893245,0.0,0.03671305,0.17791225,0.06473093,0.0,0.04083174,0.1358098,0.0,0.0068941084,0.1833272,0.15525387,0.17826541,0.0,0.10862506,0.0,0.0,0.0,0.036074676,0.0,0.0,0.16965243,0.11195303,0.0167699,0.0,0.1981877,0.11233791,0.01941511,0.0,0.0,0.053171717,0.0,0.057898458,0.0,0.0,0.18106194,0.0,0.0,0.0,0.06858119,0.0,0.110001504,0.0,0.15229195,0.0,0.09193594,0.0,0.0,0.094026595,0.10646374,0.0,0.0013747737,0.15980479,0.13966842,0.05371677,0.12487544,0.0,0.12845752,0.10294217,0.0,0.0,0.0,0.0,0.10543145,0.0,0.10620559,0.0,0.0,0.08641632
341,0.32713872,0.0,1.1090299,0.0,0.0,0.0,0.0,0.5115573,0.039604515,0.7211343,0.78165716,0.2642266,0.0,0.75645494,0.0,0.0,0.031846493,0.0,0.6900815,0.58845097,0.7613982,0.0,0.0,0.0,0.7115709,0.0,0.45458457,0.0,0.5108607,0.71821064,0.0,0.0,1.1233039,0.0,0.0,0.0,0.28858408,0.0,0.889185,0.0,0.61406785,0.992726,0.0,0.0,0.5843377,0.0,0.7586252,0.0,0.0,0.0,1.0600019,0.0,1.0558866,0.36693767,0.0,0.5516565,0.0,0.0,0.7688567,0.47901797,0.0,0.0,0.9307266,0.0,0.0,0.7892103,0.0,0.0,0.9201492,0.0,0.038796745,0.0,0.0,0.15141295,0.9838417,0.0,0.0,0.0,0.60206246,0.0,0.83185565,0.0,0.0,0.0,0.9127772,0.6672518,0.0,0.0,0.0,0.6376843,0.0,0.0,0.0,0.0,0.0,0.6024951,0.4714782,0.0,0.5818199,0.0,0.0,0.7125979,0.50310326,0.87513316,0.0,0.0,0.8689419,0.0,0.74899346,0.0,0.0,0.0,0.2799148,0.58513063,0.0,0.0,0.19165464,0.14807455,0.73118204,0.0,0.0,0.0,0.30852494,0.0,0.0,0.9047847,0.0,0.4914403,0.8529622,0.0,0.0,0.13377012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794418,0.0,0.73161757,1.0095185,0.0,0.0,0.0,0.47115788,0.7635074,0.0,0.0,0.0,0.0,0.12695134,0.9784284,0.927222,0.7256511,0.0,0.76326054,0.24391595,0.0,0.76325154,0.0,0.49086058,0.0,0.0,0.010527566,0.9397961,0.9076218,0.0,0.0,0.0,0.0,0.0,0.0,0.091826074,0.6965024,0.78028333,0.0,0.6231411,0.5566907,0.0,0.0,0.0,0.06539425,0.6678079,0.0,0.93961835,0.0,0.0,0.0,0.78361595,0.0,0.0,0.7351768,0.0,0.0,0.0,0.0,1.0495431,0.0,1.0453098,0.0,0.008766577,0.0,0.0,0.5647151,0.0,0.0,0.1699042,0.3725735,0.0,0.0,0.07610787,0.492438,1.1836231,0.0,0.4956603,0.0,0.7357811,0.51947916,0.0,0.77843624,0.8763484,0.36087906,0.26572555,0.28268173,0.0,0.0,0.0,0.5934126,0.0,0.9678343,0.5821095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32111216,0.0,0.0,0.42096722,0.7116522,0.0,0.16189888,0.0,0.25618953,0.0,0.3053765,0.690936,0.0
